Arquivo,Palavra,Ocorrencias
DonQuixote-388208.txt,mangas,5
DonQuixote-388208.txt,rengl,1
DonQuixote-388208.txt,quisieres,28
DonQuixote-388208.txt,llegu,12
DonQuixote-388208.txt,fa,1
DonQuixote-388208.txt,machacan,1
DonQuixote-388208.txt,acusado,1
DonQuixote-388208.txt,fe,92
DonQuixote-388208.txt,saludables,1
DonQuixote-388208.txt,escapaba,1
DonQuixote-388208.txt,piadoso,8
DonQuixote-388208.txt,fi,5
DonQuixote-388208.txt,muchacho,29
DonQuixote-388208.txt,intervenga,1
DonQuixote-388208.txt,fl,2
DonQuixote-388208.txt,detenerse,5
DonQuixote-388208.txt,for,26
DonQuixote-388208.txt,urraca,1
DonQuixote-388208.txt,lamentable,5
DonQuixote-388208.txt,olvidasen,1
DonQuixote-388208.txt,pensar,97
DonQuixote-388208.txt,fr,27
DonQuixote-388208.txt,elegantes,2
DonQuixote-388208.txt,piadosa,2
DonQuixote-388208.txt,suyo,91
DonQuixote-388208.txt,content,18
DonQuixote-388208.txt,fu,16
DonQuixote-388208.txt,rtagos,1
DonQuixote-388208.txt,pasagonzalo,1
DonQuixote-388208.txt,muchacha,14
DonQuixote-388208.txt,conteni,3
DonQuixote-388208.txt,derechas,6
DonQuixote-388208.txt,ga,2
DonQuixote-388208.txt,suya,67
DonQuixote-388208.txt,disimular,5
DonQuixote-388208.txt,cecial,14
DonQuixote-388208.txt,alero,1
DonQuixote-388208.txt,mostrando,4
DonQuixote-388208.txt,forz,6
DonQuixote-388208.txt,encogi,3
DonQuixote-388208.txt,gustaba,4
DonQuixote-388208.txt,gi,1
DonQuixote-388208.txt,seguimiento,1
DonQuixote-388208.txt,huya,1
DonQuixote-388208.txt,elos,1
DonQuixote-388208.txt,encoge,1
DonQuixote-388208.txt,dilo,2
DonQuixote-388208.txt,huye,10
DonQuixote-388208.txt,conserva,4
DonQuixote-388208.txt,go,2
DonQuixote-388208.txt,conserve,3
DonQuixote-388208.txt,horcajadas,3
DonQuixote-388208.txt,gu,42
DonQuixote-388208.txt,forj,2
DonQuixote-388208.txt,dime,38
DonQuixote-388208.txt,enarbol,2
DonQuixote-388208.txt,form,8
DonQuixote-388208.txt,desvelaron,1
DonQuixote-388208.txt,conservo,1
DonQuixote-388208.txt,heredera,7
DonQuixote-388208.txt,heredero,6
DonQuixote-388208.txt,porcia,1
DonQuixote-388208.txt,ha,1052
DonQuixote-388208.txt,fort,2
DonQuixote-388208.txt,he,540
DonQuixote-388208.txt,inmenso,3
DonQuixote-388208.txt,transcription,1
DonQuixote-388208.txt,renme,2
DonQuixote-388208.txt,dios,531
DonQuixote-388208.txt,ho,1
DonQuixote-388208.txt,delgada,2
DonQuixote-388208.txt,venecianos,1
DonQuixote-388208.txt,hu,87
DonQuixote-388208.txt,estuvieras,2
DonQuixote-388208.txt,amemos,1
DonQuixote-388208.txt,abomino,1
DonQuixote-388208.txt,equinocial,2
DonQuixote-388208.txt,fre,2
DonQuixote-388208.txt,inusitadas,1
DonQuixote-388208.txt,easily,1
DonQuixote-388208.txt,delgado,5
DonQuixote-388208.txt,prosapia,1
DonQuixote-388208.txt,mallorca,4
DonQuixote-388208.txt,id,4
DonQuixote-388208.txt,fri,1
DonQuixote-388208.txt,if,22
DonQuixote-388208.txt,ii,3
DonQuixote-388208.txt,avellanado,2
DonQuixote-388208.txt,il,2
DonQuixote-388208.txt,im,13
DonQuixote-388208.txt,in,75
DonQuixote-388208.txt,hideputa,13
DonQuixote-388208.txt,leyera,2
DonQuixote-388208.txt,alema,2
DonQuixote-388208.txt,fru,1
DonQuixote-388208.txt,guedeja,1
DonQuixote-388208.txt,renlo,1
DonQuixote-388208.txt,ir,190
DonQuixote-388208.txt,is,631
DonQuixote-388208.txt,it,15
DonQuixote-388208.txt,leyere,7
DonQuixote-388208.txt,iv,2
DonQuixote-388208.txt,avellanada,1
DonQuixote-388208.txt,deshar,1
DonQuixote-388208.txt,ix,2
DonQuixote-388208.txt,acidente,3
DonQuixote-388208.txt,mancebito,1
DonQuixote-388208.txt,iz,1
DonQuixote-388208.txt,galgos,6
DonQuixote-388208.txt,gradas,2
DonQuixote-388208.txt,arremetida,3
DonQuixote-388208.txt,lleno,55
DonQuixote-388208.txt,leyese,13
DonQuixote-388208.txt,hartamos,1
DonQuixote-388208.txt,jo,1
DonQuixote-388208.txt,alforjas,33
DonQuixote-388208.txt,votos,4
DonQuixote-388208.txt,bachiller,111
DonQuixote-388208.txt,burlaban,1
DonQuixote-388208.txt,deshac,1
DonQuixote-388208.txt,arremetido,1
DonQuixote-388208.txt,encubiertos,3
DonQuixote-388208.txt,cecina,1
DonQuixote-388208.txt,cortezas,4
DonQuixote-388208.txt,agradeciendo,2
DonQuixote-388208.txt,barata,4
DonQuixote-388208.txt,bullendo,1
DonQuixote-388208.txt,corchete,1
DonQuixote-388208.txt,capillas,2
DonQuixote-388208.txt,recorred,1
DonQuixote-388208.txt,patentes,1
DonQuixote-388208.txt,habladores,1
DonQuixote-388208.txt,guijas,1
DonQuixote-388208.txt,quisieron,13
DonQuixote-388208.txt,obsequias,1
DonQuixote-388208.txt,apelativo,2
DonQuixote-388208.txt,chichones,1
DonQuixote-388208.txt,simulacro,1
DonQuixote-388208.txt,aclarase,1
DonQuixote-388208.txt,titubear,3
DonQuixote-388208.txt,barato,6
DonQuixote-388208.txt,llamamos,3
DonQuixote-388208.txt,estuvieran,1
DonQuixote-388208.txt,intervenci,1
DonQuixote-388208.txt,pertrechos,5
DonQuixote-388208.txt,la,10528
DonQuixote-388208.txt,placer,16
DonQuixote-388208.txt,fue,655
DonQuixote-388208.txt,llene,1
DonQuixote-388208.txt,pintiparados,1
DonQuixote-388208.txt,le,3702
DonQuixote-388208.txt,forasteras,1
DonQuixote-388208.txt,fui,40
DonQuixote-388208.txt,llena,21
DonQuixote-388208.txt,li,3
DonQuixote-388208.txt,ll,28
DonQuixote-388208.txt,diligencias,13
DonQuixote-388208.txt,lo,3707
DonQuixote-388208.txt,nganos,3
DonQuixote-388208.txt,cinchado,4
DonQuixote-388208.txt,lu,1
DonQuixote-388208.txt,erario,1
DonQuixote-388208.txt,lv,1
DonQuixote-388208.txt,fuy,1
DonQuixote-388208.txt,alegr,35
DonQuixote-388208.txt,lx,1
DonQuixote-388208.txt,disp,1
DonQuixote-388208.txt,rabel,4
DonQuixote-388208.txt,atribuyeron,2
DonQuixote-388208.txt,alabando,2
DonQuixote-388208.txt,second,2
DonQuixote-388208.txt,esperamos,4
DonQuixote-388208.txt,ma,102
DonQuixote-388208.txt,quedos,12
DonQuixote-388208.txt,triunfo,6
DonQuixote-388208.txt,me,2405
DonQuixote-388208.txt,entra,54
DonQuixote-388208.txt,dite,1
DonQuixote-388208.txt,triunfe,1
DonQuixote-388208.txt,mi,1706
DonQuixote-388208.txt,efecto,50
DonQuixote-388208.txt,entre,379
DonQuixote-388208.txt,detenerle,4
DonQuixote-388208.txt,aequo,1
DonQuixote-388208.txt,entri,1
DonQuixote-388208.txt,mo,286
DonQuixote-388208.txt,sospechosa,1
DonQuixote-388208.txt,author,1
DonQuixote-388208.txt,encomi,5
DonQuixote-388208.txt,mu,26
DonQuixote-388208.txt,genil,1
DonQuixote-388208.txt,endereza,4
DonQuixote-388208.txt,escrib,11
DonQuixote-388208.txt,atronaron,1
DonQuixote-388208.txt,license,18
DonQuixote-388208.txt,sospechoso,1
DonQuixote-388208.txt,disk,1
DonQuixote-388208.txt,na,8
DonQuixote-388208.txt,renov,7
DonQuixote-388208.txt,fiscal,1
DonQuixote-388208.txt,noble,16
DonQuixote-388208.txt,guardianes,1
DonQuixote-388208.txt,ni,1434
DonQuixote-388208.txt,rodilla,3
DonQuixote-388208.txt,enderezo,1
DonQuixote-388208.txt,remediase,1
DonQuixote-388208.txt,no,6397
DonQuixote-388208.txt,nombra,2
DonQuixote-388208.txt,dignas,15
DonQuixote-388208.txt,espaldarazo,1
DonQuixote-388208.txt,desfacedor,4
DonQuixote-388208.txt,aborrece,3
DonQuixote-388208.txt,sitos,1
DonQuixote-388208.txt,aborreci,1
DonQuixote-388208.txt,milagrosa,2
DonQuixote-388208.txt,oreja,11
DonQuixote-388208.txt,aljaba,3
DonQuixote-388208.txt,movibles,1
DonQuixote-388208.txt,milagroso,2
DonQuixote-388208.txt,caperuza,3
DonQuixote-388208.txt,osarse,1
DonQuixote-388208.txt,gentileshombres,1
DonQuixote-388208.txt,entos,3
DonQuixote-388208.txt,hermanos,19
DonQuixote-388208.txt,nombre,181
DonQuixote-388208.txt,fragante,1
DonQuixote-388208.txt,castigue,1
DonQuixote-388208.txt,oc,1
DonQuixote-388208.txt,desposar,1
DonQuixote-388208.txt,trazando,1
DonQuixote-388208.txt,dilatemos,1
DonQuixote-388208.txt,of,122
DonQuixote-388208.txt,divi,1
DonQuixote-388208.txt,nombro,1
DonQuixote-388208.txt,oh,189
DonQuixote-388208.txt,importunos,1
DonQuixote-388208.txt,ol,15
DonQuixote-388208.txt,enfrena,1
DonQuixote-388208.txt,yedra,4
DonQuixote-388208.txt,diva,7
DonQuixote-388208.txt,on,11
DonQuixote-388208.txt,ausent,3
DonQuixote-388208.txt,or,1193
DonQuixote-388208.txt,criatura,11
DonQuixote-388208.txt,remediara,2
DonQuixote-388208.txt,os,757
DonQuixote-388208.txt,flojedad,3
DonQuixote-388208.txt,temblando,4
DonQuixote-388208.txt,triunfa,3
DonQuixote-388208.txt,nobis,1
DonQuixote-388208.txt,oy,71
DonQuixote-388208.txt,dito,32
DonQuixote-388208.txt,ginovesa,1
DonQuixote-388208.txt,faldriquera,3
DonQuixote-388208.txt,pa,36
DonQuixote-388208.txt,estuvieres,1
DonQuixote-388208.txt,estuvieren,1
DonQuixote-388208.txt,pe,36
DonQuixote-388208.txt,nganse,5
DonQuixote-388208.txt,pg,1
DonQuixote-388208.txt,fiestas,14
DonQuixote-388208.txt,gamella,1
DonQuixote-388208.txt,pi,4
DonQuixote-388208.txt,quijote,2245
DonQuixote-388208.txt,pl,91
DonQuixote-388208.txt,infringement,1
DonQuixote-388208.txt,po,2
DonQuixote-388208.txt,escondida,8
DonQuixote-388208.txt,pr,81
DonQuixote-388208.txt,pu,48
DonQuixote-388208.txt,prestado,6
DonQuixote-388208.txt,estratagemas,4
DonQuixote-388208.txt,huyendo,17
DonQuixote-388208.txt,chole,1
DonQuixote-388208.txt,pajarillos,6
DonQuixote-388208.txt,verdaderamente,48
DonQuixote-388208.txt,augusto,1
DonQuixote-388208.txt,registered,2
DonQuixote-388208.txt,nuestramo,1
DonQuixote-388208.txt,gracia,31
DonQuixote-388208.txt,hermanas,4
DonQuixote-388208.txt,ndalo,1
DonQuixote-388208.txt,espantosa,7
DonQuixote-388208.txt,continuos,4
DonQuixote-388208.txt,cadenilla,1
DonQuixote-388208.txt,rebullen,1
DonQuixote-388208.txt,aplicar,1
DonQuixote-388208.txt,aplicas,1
DonQuixote-388208.txt,desdichadas,2
DonQuixote-388208.txt,invenerable,1
DonQuixote-388208.txt,podimos,2
DonQuixote-388208.txt,colocar,1
DonQuixote-388208.txt,estorbaren,1
DonQuixote-388208.txt,atendiendo,6
DonQuixote-388208.txt,pesada,11
DonQuixote-388208.txt,qu,888
DonQuixote-388208.txt,descripci,1
DonQuixote-388208.txt,bella,20
DonQuixote-388208.txt,feridas,8
DonQuixote-388208.txt,poderosos,2
DonQuixote-388208.txt,caperu,1
DonQuixote-388208.txt,pesado,5
DonQuixote-388208.txt,humedecer,2
DonQuixote-388208.txt,numancia,1
DonQuixote-388208.txt,desmenuzadas,1
DonQuixote-388208.txt,ocupadas,1
DonQuixote-388208.txt,ra,9
DonQuixote-388208.txt,escapase,2
DonQuixote-388208.txt,levantaron,17
DonQuixote-388208.txt,escondido,19
DonQuixote-388208.txt,re,43
DonQuixote-388208.txt,prestada,2
DonQuixote-388208.txt,preguntarles,1
DonQuixote-388208.txt,ri,28
DonQuixote-388208.txt,poblado,8
DonQuixote-388208.txt,alcanzaron,5
DonQuixote-388208.txt,saliere,4
DonQuixote-388208.txt,limitadamente,1
DonQuixote-388208.txt,pesebre,2
DonQuixote-388208.txt,saliera,6
DonQuixote-388208.txt,candayesca,1
DonQuixote-388208.txt,ro,2
DonQuixote-388208.txt,consolaba,2
DonQuixote-388208.txt,discovered,1
DonQuixote-388208.txt,quedan,26
DonQuixote-388208.txt,ru,5
DonQuixote-388208.txt,durindana,1
DonQuixote-388208.txt,estornudar,1
DonQuixote-388208.txt,quedar,85
DonQuixote-388208.txt,librados,1
DonQuixote-388208.txt,maldecir,3
DonQuixote-388208.txt,infamia,2
DonQuixote-388208.txt,felicemente,5
DonQuixote-388208.txt,igualarse,5
DonQuixote-388208.txt,sa,16
DonQuixote-388208.txt,se,7035
DonQuixote-388208.txt,echarlo,1
DonQuixote-388208.txt,estarle,1
DonQuixote-388208.txt,quedad,2
DonQuixote-388208.txt,si,1979
DonQuixote-388208.txt,equivalentes,1
DonQuixote-388208.txt,levantarla,3
DonQuixote-388208.txt,echarle,4
DonQuixote-388208.txt,bello,1
DonQuixote-388208.txt,osaron,1
DonQuixote-388208.txt,sobras,6
DonQuixote-388208.txt,saliese,23
DonQuixote-388208.txt,estarlo,2
DonQuixote-388208.txt,apropiado,1
DonQuixote-388208.txt,sobrar,2
DonQuixote-388208.txt,sobrelleve,1
DonQuixote-388208.txt,so,31
DonQuixote-388208.txt,levantarle,4
DonQuixote-388208.txt,echarla,1
DonQuixote-388208.txt,adora,4
DonQuixote-388208.txt,recelo,5
DonQuixote-388208.txt,sobran,3
DonQuixote-388208.txt,solenes,2
DonQuixote-388208.txt,esotra,1
DonQuixote-388208.txt,pesaba,8
DonQuixote-388208.txt,su,3389
DonQuixote-388208.txt,abominable,1
DonQuixote-388208.txt,escuelas,4
DonQuixote-388208.txt,consolaci,1
DonQuixote-388208.txt,ta,15
DonQuixote-388208.txt,espantoso,5
DonQuixote-388208.txt,adorn,2
DonQuixote-388208.txt,adoro,4
DonQuixote-388208.txt,te,738
DonQuixote-388208.txt,prestaba,2
DonQuixote-388208.txt,esotro,4
DonQuixote-388208.txt,ti,88
DonQuixote-388208.txt,caracuel,2
DonQuixote-388208.txt,to,82
DonQuixote-388208.txt,levantarme,1
DonQuixote-388208.txt,augusta,1
DonQuixote-388208.txt,tr,11
DonQuixote-388208.txt,lvase,2
DonQuixote-388208.txt,tu,334
DonQuixote-388208.txt,commercial,1
DonQuixote-388208.txt,concedieron,1
DonQuixote-388208.txt,hubieron,9
DonQuixote-388208.txt,cuadre,1
DonQuixote-388208.txt,artificiosa,3
DonQuixote-388208.txt,cuadra,5
DonQuixote-388208.txt,pesadumbre,48
DonQuixote-388208.txt,aquella,333
DonQuixote-388208.txt,uf,1
DonQuixote-388208.txt,abland,2
DonQuixote-388208.txt,nublado,3
DonQuixote-388208.txt,un,1943
DonQuixote-388208.txt,estorbaran,3
DonQuixote-388208.txt,artificioso,1
DonQuixote-388208.txt,up,3
DonQuixote-388208.txt,sujeci,1
DonQuixote-388208.txt,us,6
DonQuixote-388208.txt,enredarme,1
DonQuixote-388208.txt,aquello,105
DonQuixote-388208.txt,ut,1
DonQuixote-388208.txt,alcanzarle,3
DonQuixote-388208.txt,levantarse,12
DonQuixote-388208.txt,cordales,3
DonQuixote-388208.txt,reclusi,2
DonQuixote-388208.txt,menosc,1
DonQuixote-388208.txt,va,150
DonQuixote-388208.txt,malquisto,2
DonQuixote-388208.txt,ve,51
DonQuixote-388208.txt,entreteji,1
DonQuixote-388208.txt,recluso,1
DonQuixote-388208.txt,vi,142
DonQuixote-388208.txt,considerar,10
DonQuixote-388208.txt,colmillos,1
DonQuixote-388208.txt,aprob,3
DonQuixote-388208.txt,lvaro,20
DonQuixote-388208.txt,trabajando,2
DonQuixote-388208.txt,vu,9
DonQuixote-388208.txt,ndase,2
DonQuixote-388208.txt,quedes,2
DonQuixote-388208.txt,referida,10
DonQuixote-388208.txt,emba,1
DonQuixote-388208.txt,gab,14
DonQuixote-388208.txt,admitidas,2
DonQuixote-388208.txt,poblada,1
DonQuixote-388208.txt,we,9
DonQuixote-388208.txt,judiciarias,1
DonQuixote-388208.txt,revolcar,2
DonQuixote-388208.txt,embocar,1
DonQuixote-388208.txt,escapara,1
DonQuixote-388208.txt,geraya,1
DonQuixote-388208.txt,gal,11
DonQuixote-388208.txt,alcanzarlo,1
DonQuixote-388208.txt,gan,6
DonQuixote-388208.txt,infames,2
DonQuixote-388208.txt,referido,14
DonQuixote-388208.txt,acometemos,1
DonQuixote-388208.txt,gat,1
DonQuixote-388208.txt,amiga,25
DonQuixote-388208.txt,queden,6
DonQuixote-388208.txt,verterlas,1
DonQuixote-388208.txt,lvate,1
DonQuixote-388208.txt,jacintos,1
DonQuixote-388208.txt,engendrando,1
DonQuixote-388208.txt,previous,1
DonQuixote-388208.txt,crines,2
DonQuixote-388208.txt,moliendo,1
DonQuixote-388208.txt,reading,1
DonQuixote-388208.txt,desafiarle,1
DonQuixote-388208.txt,bienes,18
DonQuixote-388208.txt,enarcar,1
DonQuixote-388208.txt,circustancias,1
DonQuixote-388208.txt,amigo,249
DonQuixote-388208.txt,hacaneas,3
DonQuixote-388208.txt,xi,2
DonQuixote-388208.txt,brumadas,2
DonQuixote-388208.txt,tablantes,1
DonQuixote-388208.txt,xl,2
DonQuixote-388208.txt,conversaciones,1
DonQuixote-388208.txt,xv,2
DonQuixote-388208.txt,saltearon,1
DonQuixote-388208.txt,roznar,1
DonQuixote-388208.txt,xx,2
DonQuixote-388208.txt,echaras,1
DonQuixote-388208.txt,levantares,1
DonQuixote-388208.txt,pasaran,3
DonQuixote-388208.txt,reparando,2
DonQuixote-388208.txt,echaran,1
DonQuixote-388208.txt,disculparan,1
DonQuixote-388208.txt,ahechar,1
DonQuixote-388208.txt,pasaras,1
DonQuixote-388208.txt,ya,786
DonQuixote-388208.txt,xxxviii,2
DonQuixote-388208.txt,esperando,54
DonQuixote-388208.txt,suficientes,1
DonQuixote-388208.txt,paranzas,2
DonQuixote-388208.txt,soliadisa,1
DonQuixote-388208.txt,moliente,1
DonQuixote-388208.txt,importunan,1
DonQuixote-388208.txt,apaleen,1
DonQuixote-388208.txt,preceptos,3
DonQuixote-388208.txt,nicolao,1
DonQuixote-388208.txt,curiosa,3
DonQuixote-388208.txt,manchega,3
DonQuixote-388208.txt,yo,2077
DonQuixote-388208.txt,enamorar,4
DonQuixote-388208.txt,manchego,11
DonQuixote-388208.txt,creyendo,35
DonQuixote-388208.txt,enamoran,1
DonQuixote-388208.txt,reventaran,1
DonQuixote-388208.txt,reposadamente,1
DonQuixote-388208.txt,laurel,2
DonQuixote-388208.txt,ndate,2
DonQuixote-388208.txt,cortando,3
DonQuixote-388208.txt,alabanza,15
DonQuixote-388208.txt,alejase,1
DonQuixote-388208.txt,inmundicias,1
DonQuixote-388208.txt,anguila,1
DonQuixote-388208.txt,corrigi,2
DonQuixote-388208.txt,provisions,1
DonQuixote-388208.txt,escarmentados,1
DonQuixote-388208.txt,zo,1
DonQuixote-388208.txt,corrige,1
DonQuixote-388208.txt,cabalgadura,6
DonQuixote-388208.txt,olvidarme,1
DonQuixote-388208.txt,desabrimientos,1
DonQuixote-388208.txt,guiados,2
DonQuixote-388208.txt,mayordoma,1
DonQuixote-388208.txt,olvidaron,1
DonQuixote-388208.txt,receta,3
DonQuixote-388208.txt,entendi,27
DonQuixote-388208.txt,escupir,1
DonQuixote-388208.txt,abrieran,1
DonQuixote-388208.txt,periodic,1
DonQuixote-388208.txt,medicinas,7
DonQuixote-388208.txt,anles,1
DonQuixote-388208.txt,metieron,2
DonQuixote-388208.txt,dilat,1
DonQuixote-388208.txt,dilas,1
DonQuixote-388208.txt,ceremonia,4
DonQuixote-388208.txt,gem,1
DonQuixote-388208.txt,amica,1
DonQuixote-388208.txt,carniceros,2
DonQuixote-388208.txt,mayordomo,38
DonQuixote-388208.txt,adornados,1
DonQuixote-388208.txt,terrenal,2
DonQuixote-388208.txt,alargaba,3
DonQuixote-388208.txt,rezando,3
DonQuixote-388208.txt,barber,1
DonQuixote-388208.txt,viniesen,14
DonQuixote-388208.txt,nzase,1
DonQuixote-388208.txt,atribu,3
DonQuixote-388208.txt,curioso,21
DonQuixote-388208.txt,intricada,2
DonQuixote-388208.txt,semejante,27
DonQuixote-388208.txt,corrido,14
DonQuixote-388208.txt,foras,1
DonQuixote-388208.txt,intricado,3
DonQuixote-388208.txt,esclavas,1
DonQuixote-388208.txt,abide,1
DonQuixote-388208.txt,roturas,1
DonQuixote-388208.txt,acostado,2
DonQuixote-388208.txt,sepades,1
DonQuixote-388208.txt,ojal,1
DonQuixote-388208.txt,encontinente,1
DonQuixote-388208.txt,aclaraba,1
DonQuixote-388208.txt,aumentaron,1
DonQuixote-388208.txt,prosegu,5
DonQuixote-388208.txt,viaje,41
DonQuixote-388208.txt,bernardino,2
DonQuixote-388208.txt,heridas,17
DonQuixote-388208.txt,cascabeles,4
DonQuixote-388208.txt,castamente,1
DonQuixote-388208.txt,dallas,1
DonQuixote-388208.txt,roldanes,1
DonQuixote-388208.txt,circe,1
DonQuixote-388208.txt,ocurrieron,1
DonQuixote-388208.txt,encubiertas,1
DonQuixote-388208.txt,dignos,13
DonQuixote-388208.txt,consolado,3
DonQuixote-388208.txt,cobre,8
DonQuixote-388208.txt,intricadamente,1
DonQuixote-388208.txt,pliegos,4
DonQuixote-388208.txt,leoneses,1
DonQuixote-388208.txt,aplacado,1
DonQuixote-388208.txt,corrida,4
DonQuixote-388208.txt,pudimos,1
DonQuixote-388208.txt,cobro,3
DonQuixote-388208.txt,ferviente,1
DonQuixote-388208.txt,rebullir,1
DonQuixote-388208.txt,mendrugo,1
DonQuixote-388208.txt,apalear,1
DonQuixote-388208.txt,apret,12
DonQuixote-388208.txt,rastreando,1
DonQuixote-388208.txt,invenciones,7
DonQuixote-388208.txt,contingibles,1
DonQuixote-388208.txt,resinti,2
DonQuixote-388208.txt,viandas,1
DonQuixote-388208.txt,enriquece,1
DonQuixote-388208.txt,paneg,1
DonQuixote-388208.txt,bondad,49
DonQuixote-388208.txt,castigar,16
DonQuixote-388208.txt,apoyar,2
DonQuixote-388208.txt,refacci,1
DonQuixote-388208.txt,desocupado,3
DonQuixote-388208.txt,acreedor,1
DonQuixote-388208.txt,embraz,6
DonQuixote-388208.txt,jaldes,1
DonQuixote-388208.txt,ejemplo,24
DonQuixote-388208.txt,doloroso,7
DonQuixote-388208.txt,continuas,6
DonQuixote-388208.txt,enredarse,1
DonQuixote-388208.txt,purpose,2
DonQuixote-388208.txt,sanchos,2
DonQuixote-388208.txt,pluguieron,1
DonQuixote-388208.txt,arguyo,1
DonQuixote-388208.txt,veleta,1
DonQuixote-388208.txt,bastecida,1
DonQuixote-388208.txt,gil,5
DonQuixote-388208.txt,atraviesa,2
DonQuixote-388208.txt,gin,17
DonQuixote-388208.txt,equinocios,1
DonQuixote-388208.txt,hubieren,1
DonQuixote-388208.txt,refriegas,2
DonQuixote-388208.txt,arguye,4
DonQuixote-388208.txt,examinadas,1
DonQuixote-388208.txt,tiraban,3
DonQuixote-388208.txt,continuar,1
DonQuixote-388208.txt,tosilos,28
DonQuixote-388208.txt,lonja,1
DonQuixote-388208.txt,barbas,65
DonQuixote-388208.txt,aventur,3
DonQuixote-388208.txt,cosario,2
DonQuixote-388208.txt,follow,1
DonQuixote-388208.txt,intent,1
DonQuixote-388208.txt,teodora,2
DonQuixote-388208.txt,aderezo,4
DonQuixote-388208.txt,herederos,2
DonQuixote-388208.txt,ojeo,1
DonQuixote-388208.txt,embustes,8
DonQuixote-388208.txt,asustado,2
DonQuixote-388208.txt,bizcocho,2
DonQuixote-388208.txt,astuto,1
DonQuixote-388208.txt,dolorosa,2
DonQuixote-388208.txt,satisfechas,2
DonQuixote-388208.txt,moliesen,1
DonQuixote-388208.txt,aventura,160
DonQuixote-388208.txt,juicio,84
DonQuixote-388208.txt,rubios,7
DonQuixote-388208.txt,ngel,13
DonQuixote-388208.txt,sestear,3
DonQuixote-388208.txt,resuenan,1
DonQuixote-388208.txt,eficaces,3
DonQuixote-388208.txt,menos,347
DonQuixote-388208.txt,menor,21
DonQuixote-388208.txt,turbaci,4
DonQuixote-388208.txt,largos,6
DonQuixote-388208.txt,aventure,1
DonQuixote-388208.txt,encontraba,1
DonQuixote-388208.txt,ferrara,1
DonQuixote-388208.txt,groseras,1
DonQuixote-388208.txt,tremola,1
DonQuixote-388208.txt,torpes,5
DonQuixote-388208.txt,infalible,3
DonQuixote-388208.txt,provocaron,1
DonQuixote-388208.txt,tagarino,3
DonQuixote-388208.txt,abierta,12
DonQuixote-388208.txt,desfacer,3
DonQuixote-388208.txt,junto,108
DonQuixote-388208.txt,hablase,11
DonQuixote-388208.txt,doliendo,2
DonQuixote-388208.txt,vanas,4
DonQuixote-388208.txt,escuchasen,1
DonQuixote-388208.txt,junta,3
DonQuixote-388208.txt,abierto,13
DonQuixote-388208.txt,encontrado,7
DonQuixote-388208.txt,afanando,1
DonQuixote-388208.txt,guidos,3
DonQuixote-388208.txt,rabiaba,2
DonQuixote-388208.txt,durar,4
DonQuixote-388208.txt,duras,8
DonQuixote-388208.txt,benepl,7
DonQuixote-388208.txt,quiten,2
DonQuixote-388208.txt,zapateo,1
DonQuixote-388208.txt,duran,2
DonQuixote-388208.txt,sintieses,2
DonQuixote-388208.txt,capitana,9
DonQuixote-388208.txt,reprehensores,1
DonQuixote-388208.txt,sobremanera,7
DonQuixote-388208.txt,desafialle,1
DonQuixote-388208.txt,obedecerte,1
DonQuixote-388208.txt,calado,1
DonQuixote-388208.txt,virtudes,19
DonQuixote-388208.txt,calada,2
DonQuixote-388208.txt,herbolario,1
